instance,J,T,C,solver,time_limit(msec),status,objective,schedule
instances/MTSP/Laporte/Tabela6/L13-10.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,24,"[6, 7, 19, 15, 4, 16, 20, 9, 8, 13, 1, 12, 2, 11, 10, 3, 14, 17, 5, 18]"
instances/MTSP/Laporte/Tabela6/L13-2.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,19,"[11, 5, 3, 6, 16, 10, 2, 17, 4, 19, 7, 15, 13, 9, 1, 8, 18, 12, 20, 14]"
instances/MTSP/Laporte/Tabela6/L13-3.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,19,"[5, 4, 6, 7, 15, 14, 11, 9, 17, 10, 20, 18, 8, 19, 2, 12, 3, 16, 13, 1]"
instances/MTSP/Laporte/Tabela6/L13-4.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,29,"[1, 5, 14, 15, 3, 16, 10, 9, 7, 2, 6, 20, 11, 8, 4, 13, 17, 19, 18, 12]"
instances/MTSP/Laporte/Tabela6/L13-5.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,21,"[14, 12, 7, 13, 20, 17, 8, 3, 1, 2, 15, 5, 18, 9, 11, 4, 16, 10, 6, 19]"
instances/MTSP/Laporte/Tabela6/L13-6.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,23,"[11, 20, 19, 7, 2, 17, 3, 4, 14, 6, 5, 12, 10, 1, 16, 8, 9, 15, 13, 18]"
instances/MTSP/Laporte/Tabela6/L13-7.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,21,"[1, 9, 8, 7, 18, 10, 3, 19, 11, 14, 5, 12, 16, 20, 15, 13, 2, 17, 4, 6]"
instances/MTSP/Laporte/Tabela6/L13-8.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,23,"[3, 1, 5, 6, 10, 19, 13, 2, 11, 12, 18, 17, 8, 9, 20, 7, 16, 4, 15, 14]"
instances/MTSP/Laporte/Tabela6/L13-9.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,27,"[13, 5, 17, 19, 18, 6, 20, 2, 1, 12, 4, 11, 9, 8, 16, 10, 7, 14, 3, 15]"
instances/MTSP/Laporte/Tabela6/L14-1.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,68,"[13, 18, 9, 12, 11, 2, 4, 7, 5, 17, 8, 19, 3, 15, 6, 1, 20, 16, 10, 14]"
instances/MTSP/Laporte/Tabela6/L14-10.txt,20,25,15,org.minizinc.mip.cplex,180000,satisfied,53,"[1, 4, 20, 15, 9, 16, 19, 11, 2, 6, 8, 5, 18, 7, 10, 14, 12, 13, 3, 17]"
