instance,J,T,C,solver,time_limit(msec),status,objective,schedule
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n001.txt,30,40,20,yuck,180000,satisfied,79,"[16, 26, 28, 22, 20, 15, 12, 29, 6, 5, 1, 2, 7, 21, 13, 25, 24, 17, 9, 27, 18, 11, 10, 3, 4, 19, 14, 30, 23, 8]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n001.txt,30,40,20,org.minizinc.mip.cplex,180000,satisfied,210,"[10, 14, 6, 28, 9, 27, 25, 8, 20, 21, 2, 11, 3, 23, 5, 12, 17, 7, 16, 18, 29, 13, 26, 1, 22, 30, 15, 4, 24, 19]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n002.txt,30,40,20,yuck,180000,satisfied,78,"[1, 13, 12, 15, 9, 25, 24, 20, 10, 22, 19, 17, 11, 16, 5, 21, 28, 4, 26, 7, 8, 27, 30, 6, 18, 14, 29, 23, 3, 2]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n002.txt,30,40,20,org.minizinc.mip.cplex,180000,satisfied,205,"[13, 24, 12, 29, 26, 22, 3, 6, 1, 14, 5, 19, 18, 28, 17, 2, 15, 20, 10, 4, 11, 7, 8, 23, 30, 16, 21, 9, 25, 27]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n003.txt,30,40,20,yuck,180000,satisfied,75,"[13, 22, 17, 4, 19, 7, 1, 26, 12, 28, 3, 24, 11, 23, 8, 25, 10, 27, 29, 14, 20, 2, 6, 5, 21, 30, 18, 16, 9, 15]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n003.txt,30,40,20,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n004.txt,30,40,20,yuck,180000,satisfied,80,"[14, 28, 18, 22, 8, 11, 27, 12, 29, 24, 2, 13, 10, 1, 4, 25, 21, 5, 7, 15, 20, 23, 19, 26, 3, 9, 17, 6, 30, 16]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n004.txt,30,40,20,org.minizinc.mip.cplex,180000,satisfied,191,"[7, 1, 28, 27, 12, 4, 19, 13, 9, 6, 20, 25, 5, 18, 15, 2, 17, 24, 8, 14, 29, 16, 30, 23, 22, 3, 21, 10, 11, 26]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n005.txt,30,40,20,yuck,180000,satisfied,83,"[4, 25, 6, 3, 30, 13, 7, 24, 21, 29, 2, 20, 9, 16, 14, 8, 19, 11, 27, 10, 26, 12, 28, 23, 5, 18, 22, 1, 17, 15]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n005.txt,30,40,20,org.minizinc.mip.cplex,180000,unknown,,"nil"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n006.txt,30,40,20,yuck,180000,satisfied,77,"[11, 9, 20, 12, 24, 15, 25, 1, 29, 3, 17, 30, 22, 14, 4, 6, 10, 21, 27, 2, 26, 18, 28, 7, 16, 19, 5, 13, 23, 8]"
/Users/bokner/projects/jstsp/instances/MTSP/Crama/Tabela3/s3n006.txt,30,40,20,org.minizinc.mip.cplex,180000,satisfied,196,"[18, 23, 26, 24, 8, 7, 30, 11, 6, 5, 12, 9, 2, 22, 10, 13, 20, 21, 3, 27, 16, 15, 1, 17, 25, 19, 29, 28, 4, 14]"
